VistID,Time_Spent,Age,Avg_Income,Internet_Usage,Ad_Topic,Country_Name,City_Name,Sex,Time_Period,Weekday,Month,Year,Clicked
9102660,69.35,33,38427.66,218.49,product_9,Venezuela,Hendrixmouth,F,Mid-Night,Sunday,January,2020,0
8958943,85.78,35,61383.79,249.54,product_17,Venezuela,Masonhaven,F,Noon,Friday,May,2020,0
5544410,69.15,37,49743,140.39,product_21,Venezuela,Grahamberg,M,Early-Morning,Saturday,July,2020,1
7021273,78.58,25,62667.51,187.76,product_5,Venezuela,Masonhaven,M,Early-Morning,Tuesday,June,2020,0
5486178,43.02,22,42650,154.02,product_23,Venezuela,Port Daniel,F,Evening,Monday,June,2020,1
3291471,45.05,54,48348,123.91,product_22,Venezuela,Grahamberg,F,Early-Morning,Thursday,January,2020,1
6411088,81.03,28,63727.5,201.15,product_21,Venezuela,Masonhaven,F,Noon,Wednesday,January,2020,0
1096860,61.84,19,31523,199.25,product_18,Venezuela,Port Daniel,F,Morning,Saturday,March,2020,1
4770065,83.67,19,69710.51,241.03,product_12,Venezuela,Rogerland,M,Morning,Tuesday,February,2020,0
3189416,66,22,15879,130.83,product_4,Venezuela,Port Daniel,M,Night,Sunday,February,2020,1
5768198,59.96,41,66980,142.04,product_15,Venezuela,Masonhaven,M,Evening,Sunday,January,2020,1
1837345,37.32,46,47638,135.08,product_7,Venezuela,Masonhaven,F,Night,Thursday,July,2020,1
8551566,71.74,27,67279.06,229.22,product_6,Venezuela,Grahamberg,M,Night,Sunday,March,2020,0
7207927,59.88,53,72203.96,222.87,product_30,Venezuela,Port Daniel,F,Morning,Thursday,June,2020,0
4107800,81.61,26,55499.69,218.49,product_20,Venezuela,Rogerland,F,Mid-Night,Thursday,January,2020,0
2593784,74.49,25,52530.1,214.74,product_22,Venezuela,South Pamela,M,Noon,Sunday,July,2020,0
7635216,61.72,26,67279.06,218.49,product_21,Venezuela,Port Daniel,F,Early-Morning,Sunday,February,2020,0
3965712,88.97,49,47575,165.52,product_9,Venezuela,Grahamberg,M,Mid-Night,Thursday,February,2020,1
2026690,60.39,59,50335,108.1,product_12,Venezuela,Grahamberg,F,Early-Morning,Wednesday,April,2020,1
6506805,37,32,23822,153.98,product_27,Venezuela,Grahamberg,F,Morning,Friday,July,2020,1
3280770,75.42,34,49544.41,198.24,product_5,Venezuela,Grahamberg,F,Evening,Sunday,March,2020,0
7013700,72.94,31,74159.69,190.84,product_26,Venezuela,Rogerland,F,Noon,Friday,April,2020,0
4572775,80.51,53,73600.28,201.29,product_6,Venezuela,South Pamela,F,Mid-Night,Friday,January,2020,0
1147103,71.9,42,73174.19,240.09,product_24,Venezuela,Hendrixmouth,M,Morning,Tuesday,July,2020,0
9511761,64.75,36,63001.03,117.66,product_26,Venezuela,North Sarashire,F,Mid-Night,Wednesday,April,2020,1
3487318,79.91,35,45959.86,181.11,product_15,Venezuela,Grahamberg,M,Mid-Night,Sunday,February,2020,0
7343850,84.76,30,61039.13,178.69,product_20,Venezuela,South Pamela,F,Night,Saturday,May,2020,0
1838438,80.51,21,61009.1,212.67,product_22,Venezuela,Port Daniel,M,Morning,Wednesday,April,2020,0
6918643,52.7,34,58543.94,118.6,product_2,Venezuela,Grahamberg,M,Noon,Sunday,May,2020,1
3071371,39.25,56,59448,127.56,product_16,Venezuela,Grahamberg,F,Noon,Thursday,February,2020,1
2853229,34.66,43,57888,123.13,product_3,Venezuela,Masonhaven,F,Mid-Night,Wednesday,June,2020,1
7500673,58.18,28,58235.21,163.99,product_15,Venezuela,North Sarashire,M,Night,Tuesday,June,2020,0
2282351,56.34,28,50760,120.37,product_30,Venezuela,Grahamberg,F,Noon,Sunday,May,2020,1
4647699,41.16,49,59448.44,150.83,product_30,Venezuela,Hendrixmouth,M,Morning,Monday,March,2020,1
9537373,76.24,20,73910.9,220.05,product_11,Venezuela,Hendrixmouth,M,Noon,Sunday,June,2020,0
8685478,40.04,41,32848,121.57,product_3,Venezuela,Masonhaven,F,Early-Morning,Friday,April,2020,1
2819626,87.16,50,66861.67,213.38,product_10,Venezuela,Rogerland,M,Noon,Sunday,March,2020,0
1661521,76.49,48,75044.35,255.61,product_17,Venezuela,Masonhaven,M,Evening,Thursday,April,2020,0
7041743,82.49,38,48826,123.28,product_21,Venezuela,Port Daniel,M,Mid-Night,Saturday,July,2020,1
7976296,67.56,27,65857,185.47,product_21,Venezuela,Port Daniel,F,Early-Morning,Wednesday,February,2020,1
2911684,44.46,47,58678,163,product_22,Venezuela,Port Daniel,F,Night,Sunday,March,2020,1
2017676,72.18,33,58776.67,158.29,product_21,Venezuela,Port Daniel,M,Night,Thursday,July,2020,0
7560566,77.2,35,57518.73,228.81,product_28,Venezuela,Grahamberg,F,Mid-Night,Friday,January,2020,0
6530200,40.42,40,35349,119.03,product_7,Vietnam,New Jessicaport,M,Mid-Night,Monday,February,2020,1
1883473,44.49,31,39800,135.24,product_4,Vietnam,East Stephen,M,Mid-Night,Wednesday,April,2020,1
5397173,66.03,26,50983.75,158.05,product_6,Vietnam,East Stephen,F,Night,Sunday,May,2020,0
2942933,59.61,24,53058.91,167.26,product_22,Vietnam,Smithside,M,Morning,Sunday,April,2020,0
8009940,76.27,19,62204.93,183.43,product_27,Vietnam,Smithside,M,Mid-Night,Saturday,April,2020,0
3966910,52.13,46,74445,107.19,product_7,Vietnam,New Jessicaport,F,Evening,Tuesday,February,2020,1
6806746,39.85,38,31343.39,145.96,product_10,Vietnam,East Stephen,F,Mid-Night,Sunday,January,2020,1
7613279,79.8,48,51864.77,172.1,product_26,Vietnam,New Jessicaport,F,Evening,Friday,February,2020,0
7691732,56.39,26,58019.64,205.64,product_25,Vietnam,East Stephen,F,Evening,Friday,May,2020,0
4594254,89.21,40,51409.45,210.26,product_22,Vietnam,New Jessicaport,M,Evening,Saturday,April,2020,0
9846168,73.71,47,44559.43,231.91,product_9,Vietnam,New Jessicaport,F,Early-Morning,Thursday,February,2020,0
6006297,80.72,21,63319.99,193.77,product_27,Vietnam,New Jessicaport,F,Evening,Sunday,March,2020,0
3622531,80.05,27,59886.58,233.85,product_28,Vietnam,Smithside,M,Evening,Sunday,April,2020,0
1543169,41.35,33,60813,108.85,product_8,Vietnam,New Jessicaport,F,Mid-Night,Thursday,July,2020,1
3387511,43.49,45,47968.32,124.67,product_12,Vietnam,Smithside,F,Noon,Tuesday,June,2020,1
4948321,81.37,33,66412.04,215.04,product_10,Vietnam,New Jessicaport,F,Mid-Night,Friday,January,2020,0
6684897,81.75,27,72154.68,250,product_28,Vietnam,East Stephen,M,Noon,Thursday,July,2020,0
8465779,89.66,43,67186.54,184.1,product_25,Vietnam,East Stephen,M,Morning,Monday,February,2020,0
5007306,66.14,39,65180.97,224.01,product_30,Vietnam,Smithside,F,Morning,Friday,April,2020,0
4782559,71.83,61,71719,114.53,product_16,Vietnam,East Stephen,M,Early-Morning,Saturday,March,2020,1
2880803,77.31,33,45593.93,242.37,product_6,Vietnam,New Jessicaport,M,Morning,Saturday,July,2020,0
6682044,88.12,40,70889.68,229.99,product_22,Vietnam,East Stephen,F,Mid-Night,Wednesday,April,2020,0
9206647,32.84,30,66281,176.7,product_26,Vietnam,East Stephen,F,Evening,Thursday,January,2020,1
7301370,82.37,42,55411.06,222.11,product_6,Vietnam,East Stephen,F,Morning,Friday,June,2020,0
8971302,62.79,59,37213,149.79,product_19,Vietnam,New Jessicaport,F,Morning,Saturday,July,2020,1
1676263,81.58,24,44490.09,199.39,product_9,Vietnam,New Jessicaport,F,Mid-Night,Wednesday,July,2020,0
4942703,74.06,23,40345.49,225.99,product_20,Wallis and Futuna,Port Davidland,F,Early-Morning,Saturday,July,2020,0
8242711,78.15,53,58576.12,191.78,product_1,Wallis and Futuna,Nelsonfurt,F,Evening,Monday,March,2020,0
9460417,81.1,20,70012.83,189.91,product_27,Wallis and Futuna,New Travis,F,Morning,Thursday,May,2020,0
7719758,84.79,19,50337.93,222.35,product_22,Wallis and Futuna,New Travis,F,Noon,Saturday,June,2020,0
5608566,35.33,52,47161,140.46,product_6,Wallis and Futuna,Nelsonfurt,M,Mid-Night,Friday,January,2020,1
7824483,66,33,57888,105.63,product_15,Wallis and Futuna,Nelsonfurt,M,Mid-Night,Monday,June,2020,1
8068118,41.88,48,38067,171.54,product_27,Wallis and Futuna,Nelsonfurt,F,Morning,Thursday,February,2020,1
6263875,67.64,44,66412.04,179.58,product_28,Wallis and Futuna,Port Davidland,M,Evening,Sunday,March,2020,0
9488926,76.56,30,53042.51,239.22,product_27,Wallis and Futuna,New Travis,M,Noon,Monday,May,2020,0
6914551,41.46,43,70233,135.72,product_28,Wallis and Futuna,Nelsonfurt,F,Mid-Night,Friday,July,2020,1
1300120,80.67,37,58909.36,181.11,product_22,Wallis and Futuna,Millerland,M,Morning,Monday,June,2020,0
1969025,67.85,54,40183,118.27,product_19,Wallis and Futuna,Nelsonfurt,M,Noon,Monday,February,2020,1
5351689,84.31,23,54520.14,234.75,product_14,Wallis and Futuna,Millerland,F,Night,Tuesday,June,2020,0
1248407,73.95,35,67714.82,238.58,product_3,Wallis and Futuna,Millerland,F,Noon,Sunday,April,2020,0
8517095,82.37,46,63976.44,216,product_5,Wallis and Futuna,Port Davidland,M,Morning,Friday,March,2020,0
2256934,70.58,34,44304,109.04,product_27,Wallis and Futuna,Nelsonfurt,M,Night,Saturday,May,2020,1
3439291,75.74,46,54251.78,180.47,product_4,Wallis and Futuna,Port Davidland,F,Night,Friday,July,2020,0
3906803,79.8,29,51772.58,224.9,product_6,Wallis and Futuna,New Travis,M,Mid-Night,Sunday,May,2020,0
3362205,84.08,46,66629.61,158.42,product_22,Wallis and Futuna,Millerland,F,Noon,Thursday,March,2020,0
2189120,38.91,50,37345,135.24,product_10,Wallis and Futuna,Nelsonfurt,F,Morning,Monday,July,2020,1
2196016,75.81,51,51847.26,231.42,product_26,Wallis and Futuna,Nelsonfurt,M,Mid-Night,Thursday,July,2020,0
5054441,81.37,29,60309.58,241.38,product_25,Wallis and Futuna,Port Davidland,F,Mid-Night,Monday,March,2020,0
4158972,45.11,57,52723,132.55,product_30,Wallis and Futuna,Nelsonfurt,F,Early-Morning,Tuesday,April,2020,1
7462664,76.24,36,71727.51,241.5,product_13,Wallis and Futuna,Nelsonfurt,F,Evening,Monday,July,2020,0
4624138,56.56,21,60514.05,162.03,product_14,Wallis and Futuna,Nelsonfurt,F,Morning,Thursday,January,2020,0
3958720,80.96,39,67866.95,225,product_12,Wallis and Futuna,New Travis,M,Early-Morning,Sunday,January,2020,0
2045361,56.89,37,37334.78,109.29,product_23,Wallis and Futuna,Nelsonfurt,M,Mid-Night,Wednesday,May,2020,1
7324210,84.98,40,52530.1,209.72,product_9,Wallis and Futuna,Nelsonfurt,M,Evening,Tuesday,April,2020,0
3339238,84.71,48,41884.64,228.76,product_18,Wallis and Futuna,Millerland,M,Morning,Monday,June,2020,0
9825876,51.65,51,58633.63,204.47,product_29,Wallis and Futuna,Port Davidland,F,Morning,Monday,February,2020,0
8326438,71.83,28,44304,176.7,product_12,Wallis and Futuna,Nelsonfurt,F,Night,Friday,January,2020,1
5357045,82.58,37,68016.9,233.93,product_18,Wallis and Futuna,New Travis,F,Night,Sunday,April,2020,0
7903024,59.12,37,37213,179.04,product_30,Wallis and Futuna,Nelsonfurt,M,Mid-Night,Wednesday,February,2020,1
2703757,67.51,43,23942.61,127.2,product_15,Western Sahara,Lake Faith,F,Noon,Friday,April,2020,1
1387156,87.16,37,50711.68,231.95,product_28,Western Sahara,East Donnatown,M,Evening,Wednesday,March,2020,0
7002552,73.89,44,54806.18,254.65,product_19,Western Sahara,Hernandezville,F,Noon,Saturday,April,2020,0
6415018,84.88,36,79484.8,254.65,product_19,Western Sahara,East Donnatown,M,Evening,Saturday,June,2020,0
3837620,42.84,24,58850,121.28,product_29,Western Sahara,North Aaronburgh,M,Night,Thursday,May,2020,1
2350748,73.72,38,51501.38,233.56,product_12,Western Sahara,North Aaronburgh,F,Mid-Night,Tuesday,July,2020,0
3484502,57.35,59,56395,122.31,product_12,Western Sahara,Port Mitchell,M,Evening,Monday,March,2020,1
4758690,79.4,24,66624.6,225.23,product_4,Western Sahara,North Aaronburgh,M,Evening,Wednesday,January,2020,0
8933277,41.49,53,31947.65,169.18,product_9,Western Sahara,Hernandezville,F,Morning,Sunday,July,2020,1
3132903,75.42,26,63373.7,164.25,product_28,Western Sahara,Millertown,M,Evening,Friday,February,2020,0
8252688,85.35,32,73941.91,197.93,product_8,Western Sahara,Port Mitchell,M,Morning,Tuesday,January,2020,0
7681386,39.56,41,59243.46,143.13,product_30,Western Sahara,Port Mitchell,M,Noon,Friday,May,2020,1
1550723,81.38,40,50356.06,187.03,product_6,Western Sahara,Port Mitchell,F,Night,Thursday,April,2020,0
7843280,52.17,37,48454,114.85,product_25,Western Sahara,Port Mitchell,M,Mid-Night,Saturday,February,2020,1
3615753,74.32,59,57010,143.79,product_30,Western Sahara,Hernandezville,M,Evening,Saturday,March,2020,1
5715860,43.97,39,48206,107.19,product_8,Western Sahara,Hernandezville,M,Evening,Thursday,June,2020,1
5401870,66.67,44,68305.91,243.37,product_15,Western Sahara,North Aaronburgh,F,Mid-Night,Tuesday,May,2020,0
4595780,74.27,23,52656.13,222.72,product_18,Western Sahara,North Aaronburgh,M,Mid-Night,Sunday,May,2020,0
8402834,69,28,70505.06,185.46,product_14,Western Sahara,Lake Faith,F,Noon,Wednesday,January,2020,0
7482163,65.22,51,46160.63,181.25,product_23,Western Sahara,Lake Faith,F,Morning,Tuesday,June,2020,0
4232609,82.79,48,54429.17,209.93,product_21,Western Sahara,North Aaronburgh,F,Evening,Thursday,July,2020,0
6685214,69.2,51,48335,137.97,product_16,Western Sahara,North Aaronburgh,F,Evening,Wednesday,July,2020,1
5391077,73.93,48,63115.34,170.9,product_10,Western Sahara,Millertown,M,Night,Saturday,May,2020,0
4140430,86.69,46,47169.14,207.48,product_15,Western Sahara,North Aaronburgh,M,Mid-Night,Sunday,March,2020,0
6836834,87.14,21,72209.99,227.37,product_30,Western Sahara,East Donnatown,F,Night,Thursday,April,2020,0
4085285,68.95,38,36834.04,215.25,product_13,Western Sahara,North Isabellaville,M,Evening,Wednesday,May,2020,0
4778290,40.06,36,67431,121.05,product_23,Western Sahara,Hernandezville,M,Noon,Thursday,April,2020,1
5155685,66.14,41,78092.95,165.27,product_17,Western Sahara,North Isabellaville,F,Morning,Wednesday,March,2020,0
4890622,43.65,39,63649.04,138.87,product_5,Western Sahara,North Aaronburgh,F,Night,Sunday,May,2020,1
1674399,78.18,36,54989.93,239.94,product_16,Western Sahara,Hernandezville,F,Night,Tuesday,July,2020,0
4200735,76.24,53,72154.68,196.23,product_6,Western Sahara,North Isabellaville,M,Evening,Tuesday,February,2020,0
1106409,80.09,25,59784.18,214.33,product_10,Western Sahara,North Aaronburgh,M,Early-Morning,Tuesday,March,2020,0
8980107,71.55,48,68324.48,249.99,product_17,Western Sahara,Lake Faith,F,Night,Tuesday,March,2020,0
6156003,79.72,30,52416.18,249.99,product_1,Western Sahara,Millertown,F,Morning,Friday,June,2020,1
9740349,88.89,30,52686.47,250.32,product_1,Western Sahara,North Isabellaville,M,Morning,Saturday,July,2020,0
2751580,70.09,31,67714.82,231.21,product_19,Western Sahara,Lake Faith,F,Morning,Saturday,January,2020,0
9510474,57.99,46,63337,129.01,product_23,Western Sahara,North Aaronburgh,F,Evening,Tuesday,April,2020,1
8966006,80.96,39,51739.63,224.07,product_23,Western Sahara,Port Mitchell,F,Mid-Night,Monday,July,2020,0
5090661,89.21,49,51816.27,219.55,product_4,Yemen,Sarahland,F,Noon,Sunday,February,2020,0
5213494,63.89,46,54645,121.07,product_1,Yemen,East Troyhaven,M,Evening,Monday,February,2020,1
1245532,50.32,40,27964.6,125.65,product_14,Yemen,Rochabury,F,Evening,Wednesday,April,2020,1
3936994,48.01,60,28275,124.38,product_9,Yemen,East Troyhaven,M,Mid-Night,Monday,July,2020,1
2515244,43.6,50,68787,108.27,product_21,Yemen,Rochabury,F,Morning,Saturday,February,2020,1
3579769,44.73,37,58348,140.83,product_25,Yemen,East Troyhaven,F,Morning,Friday,February,2020,1
1602922,87.16,53,72203.96,170.9,product_21,Yemen,Sarahland,F,Night,Tuesday,July,2020,0
3991997,70.44,33,66861.67,171.07,product_4,Yemen,Rochabury,F,Mid-Night,Saturday,March,2020,0
3598984,64.38,21,65496.78,162.44,product_1,Yemen,Rochabury,M,Noon,Tuesday,February,2020,0
2958626,54.35,39,55642.32,224.58,product_22,Yemen,Rochabury,F,Night,Friday,June,2020,0
5993948,73.89,51,35254,136.85,product_22,Yemen,Rochabury,F,Evening,Monday,February,2020,1
7230538,77.2,48,55424.24,226.79,product_19,Yemen,East Troyhaven,F,Noon,Friday,July,2020,0
6635983,78.96,22,70233,126.97,product_18,Yemen,Rochabury,F,Mid-Night,Sunday,February,2020,1
9223461,85.78,21,65421.39,234.23,product_5,Yemen,Rochabury,M,Night,Friday,January,2020,0
1629581,79.72,40,61067.58,195.68,product_2,Yemen,Rochabury,F,Mid-Night,Wednesday,May,2020,0
3406904,81.32,22,68717,208.23,product_26,Yemen,Sarahland,M,Mid-Night,Thursday,March,2020,0
7179729,72.84,34,61117.5,217.66,product_8,Yemen,East Troyhaven,M,Evening,Friday,May,2020,0
4147615,76.76,47,65227.79,239.22,product_11,Yemen,Rochabury,M,Evening,Monday,February,2020,0
1442590,60.39,46,40927,143.79,product_21,Yemen,East Troyhaven,F,Mid-Night,Thursday,June,2020,1
8358594,80.71,39,77871.75,228.94,product_8,Yemen,Rochabury,M,Noon,Thursday,June,2020,0
5851162,77.22,21,47169.14,166.19,product_28,Yemen,East Troyhaven,M,Morning,Saturday,May,2020,0
8189885,77.6,46,56593.8,226.45,product_9,Yemen,Rochabury,M,Noon,Friday,February,2020,0
2109266,77.35,34,72330.57,167.26,product_29,Yemen,East Troyhaven,F,Noon,Wednesday,March,2020,0
3484212,79.8,44,63373.7,183.82,product_13,Yemen,Sarahland,M,Mid-Night,Tuesday,June,2020,0
8539602,84.76,24,56216.57,225.87,product_8,Yemen,East Troyhaven,F,Noon,Sunday,February,2020,0
7682533,72.88,44,64011.26,125.12,product_13,Yemen,Sarahland,F,Evening,Thursday,April,2020,1
8409133,81.03,46,66574,233.6,product_24,Yemen,East Troyhaven,M,Noon,Thursday,February,2020,0
3216621,74.54,28,71157.05,198.79,product_13,Yemen,East Troyhaven,M,Night,Friday,January,2020,0
9479306,55.92,61,40763,141.96,product_3,Yemen,Rochabury,M,Morning,Friday,January,2020,1
8480097,59.12,25,75180,106.96,product_1,Yemen,Rochabury,M,Noon,Monday,March,2020,1
7423097,82.95,35,62312.23,227.73,product_20,Yemen,East Troyhaven,F,Mid-Night,Friday,July,2020,0
6182395,57.05,49,54325,120.25,product_1,Yemen,Rochabury,F,Night,Monday,July,2020,1
3544910,84.79,38,61771.9,158.29,product_15,Yemen,East Troyhaven,F,Mid-Night,Thursday,April,2020,0
7321620,50.08,45,68787,110.57,product_3,Yemen,Rochabury,F,Early-Morning,Saturday,February,2020,1
2329562,76.87,24,64188.5,169.1,product_9,Yemen,Sarahland,F,Evening,Monday,July,2020,0
1047007,81.37,49,72683.35,193.8,product_25,Yemen,East Troyhaven,F,Evening,Tuesday,June,2020,0
8279414,78.83,29,57032.36,165.43,product_6,Zambia,East John,M,Noon,Monday,May,2020,0
3578089,82.79,61,52340,168.41,product_6,Zambia,New Matthew,M,Evening,Friday,May,2020,1
2035828,57.24,60,33554,141.89,product_29,Zambia,East John,F,Mid-Night,Wednesday,July,2020,1
7908126,67.59,57,53350,145.08,product_15,Zambia,New Matthew,F,Night,Friday,January,2020,1
2084612,74.53,19,73882.91,236.72,product_6,Zambia,South Cynthiashire,M,Morning,Wednesday,May,2020,0
4053429,85.77,39,61467.33,184.03,product_23,Zambia,East John,F,Morning,Thursday,April,2020,0
1486755,46.66,26,53310,165.56,product_15,Zambia,East Vincentstad,F,Early-Morning,Monday,July,2020,1
9387804,81.37,19,60082.66,233.6,product_9,Zambia,South Cynthiashire,F,Night,Monday,February,2020,0
5187332,70.68,20,56884.74,204.86,product_25,Zambia,East Vincentstad,M,Noon,Sunday,June,2020,0
1560737,83.67,22,60879.48,169.88,product_28,Zambia,South Cynthiashire,F,Noon,Monday,July,2020,0
